Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Final Position x Error,Final Position y Error,Error_Pixels
1020,192,2,0,685.4343995702213,248.1844657545665,685.715,244.24599999999998,-0.28060042977870125,3.938465754566522,3.9484489487753587
1021,192,2,1,687.003773314414,250.75181828432042,685.715,244.24599999999998,1.2887733144140157,6.505818284320441,6.632240059327154
1022,192,2,2,687.2505098823943,253.17907532274342,686.2610000000001,246.05599999999998,0.989509882394259,7.123075322743432,7.1914763338853
1023,192,2,3,686.8651295155062,257.66398516295783,686.807,247.87,0.05812951550615253,9.793985162957824,9.794157667344905
1024,192,2,4,688.0125284588669,260.7500157173687,686.807,247.87,1.2055284588668655,12.880015717368678,12.936309510242946
1025,192,2,5,685.445910575077,259.96436201984676,685.943,249.68900000000002,-0.4970894249229332,10.275362019846739,10.287378798084527
1026,192,2,6,684.1533943812957,262.59289149674015,686.487,251.513,-2.3336056187042686,11.079891496740146,11.322972699922168
1027,192,2,7,683.6550693875876,264.7682198211435,686.487,251.513,-2.831930612412407,13.25521982114347,13.554360313211141
1028,192,2,8,684.8709239917495,267.4094849412459,687.0310000000001,253.34099999999998,-2.1600760082505985,14.068484941245941,14.23334805671117
1029,192,2,9,687.1835030092806,268.43597628981394,687.575,255.174,-0.3914969907194745,13.26197628981393,13.26775357795468
1030,192,2,10,690.3321894473418,271.92272203979564,687.575,255.174,2.757189447341716,16.748722039795638,16.974150453406164
1031,192,2,11,689.7013913390958,273.8245124151586,686.7,257.012,3.0013913390957896,16.812512415158608,17.07831735506345
1032,192,2,12,688.7010286524671,275.46252398356364,686.7,257.012,2.0010286524670846,18.45052398356364,18.558716306254897
1033,192,2,13,690.0785545769027,278.29338221309354,686.7,257.012,3.3785545769026157,21.281382213093536,21.547896879484167
1034,192,2,14,689.9647595528405,280.6230964536062,687.2410000000001,258.85400000000004,2.72375955284042,21.769096453606153,21.9388337545116
1035,192,2,15,687.0915964684986,284.9730231616569,685.819,258.85400000000004,1.272596468498591,26.119023161656855,26.150007126018195
1036,192,2,16,684.0001233610375,287.1250353840165,686.3580000000001,260.70099999999996,-2.35787663896258,26.42403538401652,26.52902614534357
1037,192,2,17,683.8261516329376,288.7631456318957,686.3580000000001,260.70099999999996,-2.53184836706248,28.06214563189576,28.17612950033278
1038,192,2,18,684.3470436916787,292.51279679669454,685.471,262.552,-1.1239563083213397,29.960796796694524,29.981871563927363
1039,192,2,19,688.4624416433544,293.24763061896965,686.008,264.408,2.4544416433543574,28.839630618969636,28.943886712382685
1040,192,2,20,686.0316820618486,294.78425258047423,686.545,266.269,-0.5133179381513173,28.515252580474225,28.51987245823287
1041,192,2,21,681.8443226100014,294.80557689524255,685.1139999999999,266.269,-3.269677389998492,28.536576895242547,28.723283432309024
1042,192,2,22,680.1726246385526,296.8710236306677,685.648,268.135,-5.475375361447391,28.736023630667717,29.25301333967218
1043,192,2,23,680.5364938273888,300.3764212186589,685.648,268.135,-5.111506172611257,32.2414212186589,32.64409192413891
1044,192,2,24,681.2623347373085,302.50115950599695,686.183,270.005,-4.9206652626915,32.49615950599696,32.8665989914785
1045,192,2,25,683.3959853010291,306.22118266002474,684.747,270.005,-1.3510146989708574,36.21618266002474,36.24137314149551
1046,192,2,26,680.1066148838541,306.49242077515675,685.28,271.879,-5.173385116145823,34.613420775156726,34.99789724137738
1047,192,2,27,676.1667643276681,305.78997423917855,685.28,271.879,-9.113235672331825,33.91097423917853,35.114174321343384
1048,192,2,28,679.6191763638637,307.2939641688742,685.812,273.759,-6.192823636136268,33.53496416887418,34.10197774903918
1049,192,2,29,677.7855701490022,304.173955316192,685.812,273.759,-8.026429850997829,30.414955316191993,31.456208974365374
1050,192,2,30,679.038672912082,307.58115973165656,684.9010000000001,275.643,-5.862327087918061,31.938159731656583,32.47172502240292
1051,192,2,31,678.8260465375212,311.97381707573845,685.432,277.531,-6.605953462478851,34.442817075738446,35.07058980486664
1052,192,2,32,677.1527260312633,314.6657654767596,685.432,277.531,-8.279273968736675,37.13476547675958,38.046513433734454
1053,192,2,33,675.331325787765,318.36581546035563,685.962,279.425,-10.630674212235022,38.94081546035562,40.365806605642724
1054,192,2,34,674.1047968879008,321.7747694637277,686.492,281.323,-12.3872031120992,40.451769463727715,42.305891477275054
1055,192,2,35,673.1946115278154,324.27020658901904,686.492,281.323,-13.297388472184593,42.94720658901906,44.958682075657755
1056,192,2,36,670.0039885342633,327.1905623753047,687.0219999999999,283.225,-17.018011465736663,43.96556237530467,47.14428267801675
1057,192,2,37,669.3521551980717,329.94578979398426,685.57,283.225,-16.217844801928322,46.72078979398424,49.45554255079096
1058,192,2,38,668.8775840787334,333.4119752573419,685.57,283.225,-16.692415921266615,50.186975257341885,52.89016198471699
1059,192,2,39,666.8770490300606,331.6662203404894,686.097,285.132,-19.21995096993942,46.53422034048941,50.34719632694649
1060,192,2,40,666.4248821133936,330.0628971024554,686.097,285.132,-19.67211788660643,44.93089710245539,49.048728185101545
1061,192,2,41,663.335284639015,333.4598889047371,686.625,287.04400000000004,-23.289715360985042,46.41588890473707,51.93116197826308
1062,192,2,42,663.7207862137285,336.27942654601867,685.168,287.04400000000004,-21.447213786271504,49.23542654601863,53.70391239344142
1063,192,2,43,661.1707878323929,336.7901843409369,685.694,288.961,-24.523212167607085,47.82918434093688,53.74959357741036
1064,192,2,44,659.2051779138915,339.0601885387008,686.2189999999999,290.882,-27.013822086108462,48.178188538700795,55.23481179990136
1065,192,2,45,657.4297577136209,336.73999309732324,684.758,290.882,-27.328242286379123,45.85799309732323,53.383409008578546
1066,192,2,46,655.2543497388214,336.9192869034258,685.2810000000001,292.807,-30.026650261178702,44.1122869034258,53.36191133905619
1067,192,2,47,653.5244059203519,338.61540409190434,685.804,294.738,-32.279594079648064,43.87740409190434,54.47199999808263
1068,192,2,48,655.1865424502598,339.9618695461729,685.804,294.738,-30.617457549740152,45.22386954617292,54.61343317847182
1069,192,2,49,654.1373844885176,336.35989794015296,684.8580000000001,296.673,-30.720615511482492,39.68689794015296,50.18770851031611
1070,192,2,50,650.5970697547119,338.2123169143064,684.8580000000001,296.673,-34.26093024528814,41.539316914306426,53.84539154820664
1071,192,2,51,648.8056615970976,338.48603114959366,684.8580000000001,296.673,-36.05233840290248,41.813031149593655,55.20960675674376
1072,192,2,52,646.0988760595935,341.5137918372465,684.8580000000001,296.673,-38.75912394040654,44.84079183724651,59.270281771045
1073,192,2,53,640.8389880439063,341.7078717275575,685.3789999999999,298.613,-44.54001195609362,43.09487172755752,61.975645492916
1074,192,2,54,642.6168826209022,344.9772781003125,685.3789999999999,298.613,-42.76211737909773,46.364278100312504,63.07333007307328
1075,192,2,55,647.2553504669918,346.8595354388315,685.3789999999999,298.613,-38.12364953300812,48.24653543883147,61.4909817417648
1076,192,2,56,645.4407897581044,350.71597689587355,685.3789999999999,298.613,-39.93821024189549,52.10297689587355,65.64892107824605
1077,192,2,57,645.7273317369447,354.10465298743696,685.9,300.557,-40.17266826305524,53.54765298743695,66.94172402796667
1078,192,2,58,645.4173325601381,353.2763215075853,685.9,300.557,-40.48266743986187,52.71932150758528,66.46934047564032
1079,192,2,59,645.5666582923704,355.53312278802366,684.945,302.506,-39.3783417076296,53.02712278802369,66.04944774045414
1080,192,2,60,646.9613977230885,356.30846609989425,684.945,302.506,-37.9836022769116,53.802466099894275,65.85939113263102
1081,192,2,61,650.2359347439138,357.91141841844313,684.945,302.506,-34.709065256086205,55.40541841844316,65.37950444194274
1082,192,2,62,650.427624219566,359.83187277517555,685.4639999999999,304.459,-35.0363757804339,55.37287277517555,65.5263509376461
1083,192,2,63,647.0848567222996,359.64170136745463,685.4639999999999,304.459,-38.37914327770034,55.18270136745463,67.21673280471113
1084,192,2,64,648.4360516434328,362.40101585340204,685.4639999999999,304.459,-37.027948356567094,57.94201585340204,68.76297085388686
1085,192,2,65,651.1148113692637,364.543854034222,683.9860000000001,304.459,-32.871188630736356,60.08485403422202,68.48871970121223
1086,192,2,66,655.131110390286,366.0545784646916,684.502,306.418,-29.370889609713913,59.63657846469158,66.47684294129284
1087,192,2,67,657.8954102327634,369.17474968551954,685.0189999999999,308.381,-27.123589767236467,60.79374968551957,66.57003171613295
1088,192,2,68,658.6200038410939,372.21079812110275,685.0189999999999,308.381,-26.398996158906016,63.82979812110278,69.07351248039056
1089,192,2,69,660.6073727416774,375.5612755215138,684.05,310.348,-23.442627258322545,65.21327552151376,69.2988317146654
1090,192,2,70,659.1364064136656,375.9922744999833,684.05,310.348,-24.9135935863344,65.64427449998328,70.2129469543488
1091,192,2,71,655.5181852457745,376.722270371216,684.564,312.32,-29.04581475422549,64.40227037121599,70.64921644083526
1092,192,2,72,657.7064711808404,375.76792954959416,685.078,314.297,-27.371528819159607,61.47092954959413,67.2894922672868
1093,192,2,73,656.9330530046619,378.21968187443247,685.592,316.278,-28.658946995338056,61.94168187443245,68.25032744474557
1094,192,2,74,656.3664228773484,380.13756544111936,686.6189999999999,320.255,-30.252577122651473,59.88256544111937,67.09053633987375
1095,192,2,75,652.8379345244338,376.929596337823,685.123,320.255,-32.285065475566284,56.674596337823004,65.22526598502135
1096,192,2,76,654.7818236341386,380.2307955160241,685.635,322.251,-30.853176365861373,57.979795516024126,65.67781345281615
1097,192,2,77,655.7042818661334,381.92320463151844,685.635,322.251,-29.93071813386655,59.67220463151847,66.75792008140144
1098,192,2,78,653.8779224001123,384.5280817980754,685.635,322.251,-31.75707759988768,62.277081798075415,69.90670135952249
1099,192,2,79,649.9816630950256,385.3127628789961,686.1460000000001,324.251,-36.16433690497445,61.06176287899615,70.96758520386085
1100,192,2,80,653.0382629745098,386.8613767701849,684.645,324.251,-31.606737025490133,62.61037677018493,70.13590453329167
1101,192,2,81,652.9857863125785,388.60403962080295,685.154,326.255,-32.168213687421485,62.349039620802955,70.15836880569607
1102,192,2,82,652.519034014954,390.50569906937824,685.154,326.255,-32.63496598504605,64.25069906937824,72.06381432972387
1103,192,2,83,651.7874948027953,392.8924203833781,685.664,328.265,-33.876505197204665,64.62742038337814,72.9679454951701
1104,192,2,84,649.6752846396163,393.5419764482416,685.664,328.265,-35.98871536038371,65.27697644824161,74.54040037130876
1105,192,2,85,646.872634095902,395.3035016754374,683.6510000000001,326.255,-36.77836590409811,69.04850167543742,78.23262607249363
1106,192,2,86,645.6084230742528,393.4779125854221,684.665,330.278,-39.05657692574721,63.199912585422055,74.2943143986254
1107,192,2,87,644.0033989618055,396.3384189272194,684.665,330.278,-40.661601038194476,66.06041892721936,77.57154599354728
1108,192,2,88,648.0221376372563,398.4972318227563,685.172,332.29699999999997,-37.14986236274376,66.20023182275634,75.91167872572366
1109,192,2,89,650.8915427390407,401.29537293995094,683.6610000000001,332.29699999999997,-32.76945726095937,68.99837293995097,76.38463718273721
1110,192,2,90,648.1410877282588,402.9098276124784,683.6610000000001,332.29699999999997,-35.519912271741305,70.61282761247844,79.04325139581364
1111,192,2,91,647.1434483466163,404.9571013711486,684.166,334.32,-37.02255165338374,70.63710137114862,79.75129730007778
1112,192,2,92,645.3172634750866,407.385054509864,682.653,334.32,-37.335736524913386,73.06505450986401,82.0515655693854
1113,192,2,93,644.8195715070063,409.6692285020823,683.155,336.348,-38.33542849299363,73.3212285020823,82.73818723416652
1114,192,2,94,641.0158813895821,408.39389435447555,681.64,336.348,-40.624118610417895,72.04589435447554,82.70991419539469
1115,192,2,95,640.7058409680571,408.3033789771792,682.14,338.381,-41.43415903194284,69.92237897717922,81.27686396824501
1116,192,2,96,643.7058553483057,410.061495900907,682.64,340.418,-38.93414465169428,69.643495900907,79.78774430361285
1117,192,2,97,644.1560584715025,414.82167747360995,681.618,342.459,-37.461941528497505,72.36267747360995,81.48468662413977
1118,192,2,98,641.4266847805337,416.1033134346959,682.1160000000001,344.506,-40.68931521946638,71.59731343469593,82.35165853882476
1119,192,2,99,643.6752038383751,418.6139373800076,682.6139999999999,346.55699999999996,-38.93879616162485,72.05693738000764,81.90501859533951
1120,192,2,100,643.6949367071941,421.0068960200414,683.1110000000001,348.61300000000006,-39.41606329280603,72.39389602004132,82.42877062326627
1121,192,2,101,644.0518172381887,421.64244013023676,683.6089999999999,350.673,-39.55718276181119,70.96944013023676,81.24919778342795
1122,192,2,102,641.3230426755578,421.7091033876036,682.078,350.673,-40.754957324442216,71.03610338760359,81.89685299821608
1123,192,2,103,642.8561166392707,424.70113113575303,682.573,352.73800000000006,-39.7168833607293,71.96313113575297,82.19563897647706
1124,192,2,104,642.0245050099334,428.9631551262116,682.573,352.73800000000006,-40.548494990066615,76.22515512621152,86.33918415166121
1125,192,2,105,640.3796573991854,427.4441693950991,681.039,352.73800000000006,-40.659342600814625,74.70616939509904,85.05406449088515
1126,192,2,106,643.3884911868336,429.23036470060936,681.5319999999999,354.80699999999996,-38.14350881316636,74.4233647006094,83.62872997923628
1127,192,2,107,641.33221754769,432.3842154455552,681.5319999999999,354.80699999999996,-40.19978245230993,77.57721544555523,87.37417733803929
1128,192,2,108,642.5124713974873,435.4293108002665,681.5319999999999,354.80699999999996,-39.01952860251265,80.62231080026652,89.56830137463294
1129,192,2,109,642.9865021426026,438.74438235362106,679.997,354.80699999999996,-37.010497857397354,83.9373823536211,91.7347322884326
1130,192,2,110,640.7708180552057,438.4328935514724,677.972,352.73800000000006,-37.20118194479426,85.69489355147232,93.42131833199454
1131,192,2,111,638.8445189093336,440.93695453252957,678.949,356.88199999999995,-40.104481090666354,84.05495453252962,93.13218984334705
1132,192,2,112,639.4925446628321,443.696750946116,679.437,358.961,-39.94445533716794,84.73575094611601,93.67874358991588
1133,192,2,113,639.9670575611225,446.59231211323845,679.437,358.961,-39.469942438877524,87.63131211323844,96.10995379676403
1134,192,2,114,641.3828835963618,449.0146871350272,679.437,358.961,-38.054116403638204,90.05368713502719,97.76391124476868
1135,192,2,115,641.9997742639712,452.18851006378367,677.8969999999999,358.961,-35.89722573602876,93.22751006378365,99.89984708815268
1136,192,2,116,639.0870562382198,454.5843828511607,678.383,361.04400000000004,-39.29594376178022,93.54038285116064,101.4592254064198
1137,192,2,117,641.4012375121811,456.2157759211483,678.383,361.04400000000004,-36.98176248781897,95.17177592114825,102.10444499967035
1138,192,2,118,639.090622772642,456.1292331916833,677.324,363.13199999999995,-38.233377227358005,92.99723319168334,100.54987078817051
1139,192,2,119,636.7347495358629,455.61501914846076,677.324,363.13199999999995,-40.58925046413708,92.48301914846081,100.99800039631984
1140,192,2,120,636.5160752560779,457.71456574555253,677.324,363.13199999999995,-40.80792474392206,94.58256574555259,103.01042891337451
1141,192,2,121,635.6430123516257,459.16463205342546,676.26,365.225,-40.616987648374334,93.93963205342544,102.3444876676861
1142,192,2,122,635.1287486302681,460.49415713046875,676.7410000000001,367.32300000000004,-41.61225136973201,93.17115713046871,102.04138368862044
1143,192,2,123,633.6407850963892,461.6126410038695,677.2230000000001,369.425,-43.58221490361086,92.18764100386949,101.97043988216801
1144,192,2,124,633.105421135482,463.0942434583807,676.15,371.531,-43.04457886451803,91.56324345838067,101.17639706098652
1145,192,2,125,631.5216815374611,463.84610641315766,676.6289999999999,373.64300000000003,-45.10731846253884,90.20310641315763,100.85271729340928
1146,192,2,126,630.2129003200715,466.2071870946362,676.6289999999999,373.64300000000003,-46.41609967992838,92.56418709463617,103.54990604528743
1147,192,2,127,627.6128737414706,468.325743365966,677.1080000000001,375.759,-49.49512625852947,92.56674336596598,104.96842144534888
1148,192,2,128,630.4085429908627,470.56125483442685,677.1080000000001,375.759,-46.699457009137404,94.80225483442683,105.68021009933638
1149,192,2,129,630.9070382595273,474.70185046384427,677.587,377.879,-46.67996174047266,96.82285046384425,107.48806073251083
1150,192,2,130,627.8863805009576,475.7417804804064,676.0260000000001,377.879,-48.13961949904251,97.8627804804064,109.06212343829
1151,192,2,131,628.9828661841482,478.13790538654507,676.502,380.005,-47.519133815851774,98.13290538654508,109.03272535442483
1152,192,2,132,630.5759633427659,479.71677407505575,676.502,380.005,-45.92603665723402,99.71177407505576,109.77995596754702
1153,192,2,133,628.1450098375302,481.7712692256946,676.502,380.005,-48.35699016246974,101.7662692256946,112.67107902957952
1154,192,2,134,624.764137615104,482.0868110907164,674.939,380.005,-50.17486238489596,102.08181109071643,113.74626574487606
1155,192,2,135,625.448005119653,484.52000063847964,674.4639999999999,377.879,-49.015994880346966,106.64100063847962,117.36639540893471
1156,192,2,136,630.4527306728464,485.63052354623534,672.903,377.879,-42.45026932715359,107.75152354623532,115.81198639382187
1157,192,2,137,630.5815865765134,486.10458462357565,673.847,382.135,-43.26541342348662,103.96958462357566,112.61247943946566
1158,192,2,138,633.3119353965976,489.2386358047657,673.847,382.135,-40.53506460340236,107.1036358047657,114.51759805812333
1159,192,2,139,631.9713904358492,491.3564975340433,674.319,384.269,-42.34760956415073,107.08749753404328,115.15664185752152
1160,192,2,140,630.3168939067975,495.1616771013596,674.319,384.269,-44.00210609320243,110.8926771013596,119.30369304989618
1161,192,2,141,628.9514710098505,498.277347840035,674.319,384.269,-45.36752899014948,114.00834784003501,122.70336614733301
1162,192,2,142,630.0879642600945,501.92459732518256,673.22,386.408,-43.13203573990552,115.51659732518254,123.3063533020779
1163,192,2,143,632.2874340876695,501.43250871055693,672.7510000000001,384.269,-40.46356591233064,117.16350871055693,123.95397508636128
1164,192,2,144,632.0733976308551,504.83911376319026,673.22,386.408,-41.146602369144944,118.43111376319024,125.3753229057227
