Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Variance x,Variance y,Final Position x Error,Final Position y Error,Error_Pixels
1021,208,9,0,385.40328577531454,360.43531902994,396.704,384.269,22185.448101972615,25561.06910370115,-11.300714224685464,-23.833680970060016,26.37708267740406
1022,208,9,1,382.58141925330244,367.46823227187485,396.64300000000003,382.135,8713.408107966163,7647.354604565953,-14.061580746697587,-14.666767728125137,20.318516891905993
1023,208,9,2,393.7261608373206,370.34524297218223,396.58099999999996,380.005,1761.42838743184,2133.5399222700557,-2.8548391626793546,-9.659757027817761,10.072785735894634
1024,208,9,3,391.26962681129663,372.8014898342072,396.58099999999996,380.005,1100.9998090991712,881.1016094539378,-5.311373188703328,-7.203510165792807,8.949929824214092
1025,208,9,4,395.92304740685466,372.18025618733395,396.58099999999996,380.005,894.5815671350297,636.3016454780038,-0.6579525931452963,-7.824743812666043,7.852357438927633
1026,208,9,5,395.7835292903715,368.3960971763579,396.58099999999996,380.005,964.7883936263104,530.2443733932373,-0.7974707096284419,-11.608902823642097,11.636261611938808
1027,208,9,6,393.9729924475721,364.1073934625074,396.58099999999996,380.005,775.220126731641,952.5587126503666,-2.608007552427864,-15.897606537492607,16.110108535154207
1028,208,9,7,397.8655413720672,368.0728078787712,396.58099999999996,380.005,511.37356671607057,724.8747517343322,1.284541372067224,-11.932192121228809,12.00113558603798
1029,208,9,8,396.9027656276598,360.2733462847739,396.58099999999996,380.005,737.5414966930714,639.0610794227836,0.3217656276598291,-19.731653715226116,19.73427706952398
1030,208,9,9,390.999847725069,362.73568873667915,396.52,377.879,1192.7363286396733,869.3641888392805,-5.520152274930979,-15.143311263320868,16.11806307086079
1031,208,9,10,390.35449546499564,362.6790056332792,396.52,377.879,840.2400187928449,924.6098677635706,-6.165504535004345,-15.19999436672083,16.402843501036767
1032,208,9,11,387.9945379019904,361.6237208229301,396.52,377.879,621.0722547899207,519.1101054622009,-8.525462098009598,-16.255279177069895,18.35531544564354
1033,208,9,12,392.52032728446426,359.6881629509252,396.52,377.879,715.2504180284166,420.3713830149211,-3.9996727155357235,-18.190837049074844,18.625357295294897
1034,208,9,13,390.7579950306311,354.7194396557262,396.458,375.759,482.9295410433283,286.14656996941045,-5.700004969368933,-21.03956034427381,21.798008077142498
1035,208,9,14,395.0047132549672,354.8159740796542,398.017,375.759,472.26662331973216,646.7552398021362,-3.0122867450327817,-20.943025920345804,21.1585492445625
1036,208,9,15,389.75909999860863,357.06739407530534,398.017,375.759,511.07870812139913,505.5404860748567,-8.257900001391363,-18.69160592469467,20.43450622053443
1037,208,9,16,385.68953235922635,353.74235581669257,398.017,375.759,553.7077801049674,853.9131099966511,-12.327467640773648,-22.01664418330745,25.232896772441467
1038,208,9,17,384.24961732847976,354.0129889812604,398.017,375.759,667.027381661965,645.7842140431576,-13.767382671520238,-21.746011018739637,25.73771203606143
1039,208,9,18,386.741239233394,350.4712153955132,398.017,375.759,456.26712875625003,493.9759094483306,-11.27576076660597,-25.28778460448683,27.687810153001475
1040,208,9,19,388.2038342357662,346.2601485491028,398.017,375.759,516.1983732315246,914.0843181472069,-9.813165764233815,-29.498851450897234,31.088268836305964
1041,208,9,20,386.7378626701996,341.43960202534225,398.017,375.759,490.6938474344336,644.0916533453612,-11.279137329800392,-34.31939797465776,36.125337593542845
1042,208,9,21,386.61986723714,338.3001390400199,398.017,375.759,297.96673238732336,501.2364473291156,-11.397132762859997,-37.458860959980086,39.154321595877214
1043,208,9,22,385.7894525352796,334.8374627744802,398.519,372.773,433.6553990021671,571.7951022145664,-12.729547464720383,-37.93553722551985,40.01432697478956
1044,208,9,23,383.2099949160675,334.82734553503633,399.042,371.13199999999995,660.5845891447224,441.1029629619058,-15.832005083932472,-36.30465446496362,39.606569162173926
1045,208,9,24,383.7447721588267,338.2504981092886,399.73400000000004,369.145,388.71631544948946,629.9353110758228,-15.989227841173317,-30.894501890711354,34.78686036468539
1046,208,9,25,389.4309012219453,372.6820752194488,400.471,367.215,9052.57710840174,9181.61987769249,-11.040098778054698,5.467075219448816,12.319606019849667
1047,208,9,26,394.8222903526527,370.4701781888782,402.119,363.814,5073.2669995151655,4132.669019112527,-7.296709647347313,6.656178188878187,9.876572267734847
1048,208,9,27,391.57248411617553,364.64938676881076,402.63800000000003,360.534,2031.740088750979,2492.6170383195813,-11.065515883824503,4.115386768810765,11.806017534802965
1049,208,9,28,384.11308325681983,363.66056492640547,403.841,358.585,738.3269964746185,1499.84466463345,-19.727916743180174,5.075564926405491,20.370372071908903
1050,208,9,29,395.80513506857613,359.524876399592,404.85900000000004,355.599,1163.735238370608,994.8480778319679,-9.053864931423902,3.9258763995920276,9.868382628442271
1051,208,9,30,393.2045011735104,357.5169572615167,405.43800000000005,353.93699999999995,1060.2029351534836,1438.9231111739393,-12.233498826489665,3.5799572615167676,12.746551986008242
1052,208,9,31,393.8787404554856,355.14558015866436,405.969,353.06699999999995,525.0743102161902,1125.5563452858705,-12.090259544514367,2.0785801586644084,12.267635115608636
1053,208,9,32,394.2983527856857,352.3930108487359,407.156,350.311,858.8214389136791,1176.6671249846518,-12.857647214314284,2.0820108487359335,13.025124224437093
1054,208,9,33,393.26147314977203,346.60616852544956,407.915,348.98400000000004,1222.0691713568833,999.7756639329099,-14.65352685022799,-2.377831474550476,14.845198943487269
1055,208,9,34,393.7132767202114,347.96106209846914,408.93199999999996,346.865,465.91979058032763,496.06935166912376,-15.218723279788549,1.0960620984691332,15.258141773835977
1056,208,9,35,395.82299067144965,345.1532369382534,409.115,344.11800000000005,753.9175455800759,660.3543376120666,-13.292009328550364,1.0352369382533197,13.332262655250759
1057,208,9,36,388.75717521781826,348.9822670589171,410.01599999999996,342.713,834.1027095942098,896.6634918132543,-21.258824782181705,6.26926705891708,22.16396491098842
1058,208,9,37,392.10379970947565,345.2191981238913,410.566,341.043,746.9637464852095,757.2849200669871,-18.462200290524322,4.176198123891311,18.92864153438988
1059,208,9,38,389.4245591228622,343.9837044724741,411.76,337.135,735.125832786302,643.88498917217,-22.335440877137785,6.848704472474083,23.361863627018373
1060,208,9,39,390.8455450227401,340.6336352534149,412.214,333.92699999999996,732.9978883303811,848.0249421930604,-21.368454977259887,6.706635253414959,22.39620111843817
1061,208,9,40,397.9624243574105,338.0796141336474,412.349,331.74199999999996,1037.649142289302,794.2235178520751,-14.386575642589492,6.337614133647435,15.720652391900185
1062,208,9,41,394.9231433756118,334.75333244880494,413.639,330.07199999999995,760.8850502827556,721.1478199702534,-18.71585662438821,4.681332448804994,19.2924379662315
1063,208,9,42,393.7959815758894,337.3804132137415,414.217,331.06300000000005,865.3465231473137,350.1584112854694,-20.42101842411057,6.3174132137414745,21.375867308509818
1064,208,9,43,396.8219331178545,332.2236685685037,414.916,327.156,731.9121332660462,647.309089450525,-18.094066882145512,5.067668568503677,18.790330520130695
1065,208,9,44,396.5614580577274,326.5890601055369,415.866,324.842,375.4577869051064,493.5530681897704,-19.30454194227258,1.7470601055368888,19.38343516029395
1066,208,9,45,393.1430085925299,326.0242028944778,416.63800000000003,324.312,758.1521366927785,917.890543668644,-23.49499140747014,1.712202894477798,23.557297382954477
1067,208,9,46,402.944915559971,320.8796931045746,416.861,320.907,643.4385133453337,856.7670204067063,-13.91608444002901,-0.027306895425397215,13.916111231538618
1068,208,9,47,397.92016639047165,315.17556438482876,417.98800000000006,317.943,550.5374091447925,690.3057778149633,-20.067833609528407,-2.767435615171223,20.257755198042947
1069,208,9,48,392.42732811194423,310.5010271155329,418.8,317.53700000000003,808.1127403575061,876.511934889886,-26.372671888055777,-7.035972884467128,27.295104633358783
1070,208,9,49,389.8700800066831,311.8253540177577,419.274,315.092,494.732864597797,588.0381228729351,-29.40391999331689,-3.2666459822422667,29.584818521442383
1071,208,9,50,417.09165673088273,314.3824138247776,419.505,311.94,9328.116784191912,8816.90111921666,-2.413343269117263,2.4424138247775886,3.433600300858894
1072,208,9,51,420.6862618543134,304.3299576162623,420.471,310.215,4966.486123457109,6114.486631968675,0.21526185431338263,-5.885042383737698,5.888977969419781
1073,208,9,52,413.87750644264827,293.18593653657285,421.495,308.307,3102.346685346367,4397.144153668872,-7.617493557351736,-15.121063463427163,16.931413655134858
1074,208,9,53,419.13036729033354,295.1610997332233,421.767,306.589,2464.154859197682,1988.8690934999784,-2.6366327096664577,-11.427900266776703,11.728117349049596
1075,208,9,54,420.00449448955874,301.6214471927905,422.38699999999994,304.459,1150.860575761288,1076.4368165624976,-2.382505510441206,-2.8375528072094767,3.7051367641404402
1076,208,9,55,425.0648675161719,301.03402979818964,423.666,301.19,610.024331890954,898.8735399248277,1.3988675161718902,-0.15597020181036214,1.4075358011978518
1077,208,9,56,422.08730155697424,303.03378906813646,423.75800000000004,302.506,747.6204857765819,993.5021377550319,-1.670698443025799,0.5277890681364852,1.7520829283950028
1078,208,9,57,424.8247288604515,304.1420036440672,425.399,300.888,828.31393469131,740.4334819021713,-0.5742711395485003,3.254003644067211,3.3042891909336602
1079,208,9,58,425.7211590272998,306.89662067992737,425.12300000000005,300.557,1222.826805340913,721.6383152521486,0.5981590272997437,6.33962067992735,6.36777705226107
1080,208,9,59,421.90044712843513,305.3789660980625,425.12300000000005,300.557,1087.1351782670592,526.0960994046645,-3.2225528715649148,4.821966098062489,5.799672754638426
1081,208,9,60,421.62640897785354,303.92229916364687,426.35,298.879,496.37968726704133,238.27584336605815,-4.723591022146479,5.04329916364685,6.909933328082395
1082,208,9,61,416.11501895571433,308.8718253315225,426.48400000000004,298.613,461.44260921843926,643.4453020738753,-10.368981044285704,10.258825331522473,14.586269745189941
1083,208,9,62,417.5476146801534,300.5823727854358,429.13800000000003,295.397,496.9003541330784,633.0742033084329,-11.590385319846632,5.1853727854357885,12.697445522090435
1084,208,9,63,416.33340270886384,300.25827616505654,427.84,296.673,839.8112415476669,699.1393832750671,-11.506597291136131,3.5852761650565412,12.05221914836035
1085,208,9,64,414.23045383612305,300.81014626626177,427.84,296.673,802.0296468693184,830.4350732954715,-13.609546163876928,4.137146266261766,14.224476300206659
1086,208,9,65,414.9862820349265,294.12571969821715,429.31,292.539,1865.310533765059,1106.6686769022112,-14.323717965073513,1.5867196982171663,14.411334974376249
1087,208,9,66,418.2850997780287,300.03957034608084,429.191,294.738,1811.8575370200376,1053.5488383473796,-10.905900221971251,5.301570346080837,12.126223970636376
1088,208,9,67,414.58873480014904,296.4519532325203,429.23900000000003,291.85900000000004,1228.1085014592813,981.9404343676774,-14.650265199850992,4.5929532325202445,15.353354350827807
1089,208,9,68,411.59306761692386,290.90747886280474,431.21,292.807,1381.047055897533,977.1420644799954,-19.61693238307612,-1.8995211371952792,19.708683788442904
1090,208,9,69,407.18666749923824,284.98181170548935,430.474,291.173,1361.7912258168235,1355.0605119332984,-23.28733250076175,-6.191188294510653,24.09627912145608
1091,208,9,70,412.93294862382317,276.02445033294083,430.41900000000004,290.882,772.9557111925252,1031.1435516784761,-17.486051376176874,-14.857549667059175,22.94577902010362
1092,208,9,71,407.5500003505661,278.56531924916436,432.077,288.181,543.3796819286608,928.4850087955732,-24.52699964943389,-9.615680750835622,26.344544560597758
1093,208,9,72,409.83539164351816,276.4896687406994,431.759,288.961,656.9201838581981,1165.230649040003,-21.92360835648185,-12.471331259300598,25.22258326872188
1094,208,9,73,409.45731848500236,269.1754210318221,431.759,288.961,760.5654038790587,701.1606586340231,-22.301681514997654,-19.7855789681779,29.813321410107793
1095,208,9,74,413.3154773025668,263.33886541942184,431.51800000000003,287.08799999999997,436.3980902302028,382.4690624606425,-18.20252269743321,-23.74913458057813,29.922453540393093
1096,208,9,75,423.9431861260573,278.4684117146896,433.61800000000005,287.04400000000004,8112.0981399934035,12581.367140008333,-9.674813873942753,-8.57558828531046,12.928369500234325
1097,208,9,76,433.4047705160975,284.92737404748095,433.082,284.803,5734.71614474718,9191.88301450875,0.3227705160975347,0.1243740474809556,0.34590419157429114
1098,208,9,77,443.29056120085323,274.3393010751349,432.97,285.132,2744.045603641519,2518.013437964445,10.320561200853206,-10.792698924865078,14.933061761853809
1099,208,9,78,441.54042913540115,279.8580940571606,432.93699999999995,282.805,1449.0151507063956,1849.9868149134518,8.6034291354012,-2.9469059428394075,9.094132587762973
1100,208,9,79,436.4866545754155,280.7929822884838,434.35,283.225,917.371182972351,1539.4416217843934,2.1366545754154913,-2.4320177115162096,3.2372832628258674
1101,208,9,80,431.1283705508516,273.3910898706321,434.04900000000004,280.785,935.440316244147,1190.278943591852,-2.9206294491484073,-7.393910129367953,7.949841720462298
1102,208,9,81,431.36697411791687,273.40350609460063,434.17199999999997,281.323,664.459229603449,852.6073012913191,-2.8050258820831004,-7.919493905399349,8.401580441608205
1103,208,9,82,432.62826013436546,273.1849030109361,435.785,278.96,775.148083521654,363.7883105293294,-3.156739865634563,-5.775096989063854,6.5815463086102275
1104,208,9,83,434.3270018335294,268.91809444787356,435.49300000000005,279.425,822.0121100609153,557.2727386911623,-1.165998166470672,-10.506905552126454,10.571405583247607
1105,208,9,84,428.87604915061695,271.74981745150126,435.49300000000005,279.425,638.4541820011224,877.2680645396412,-6.616950849383102,-7.6751825484987535,10.133729111039607
1106,208,9,85,425.0886220737735,265.4883132844013,436.735,277.373,742.2373614210585,520.9455047068874,-11.646377926226535,-11.884686715598718,16.63982863879389
1107,208,9,86,428.32530238603175,269.2445761263853,436.81,277.531,508.8760249369063,521.7059958638757,-8.484697613968251,-8.286423873614694,11.85980245255755
1108,208,9,87,427.96406637365567,267.469709821235,436.707,274.781,266.0025953756078,408.1707332369235,-8.742933626344325,-7.3112901787649776,11.39709842340442
1109,208,9,88,428.7509494665753,267.28778229748093,436.67900000000003,275.643,467.04727694672687,721.2740465301733,-7.92805053342471,-8.355217702519042,11.517970659670192
1110,208,9,89,427.368679839572,261.51221634578815,436.67900000000003,275.643,695.8598635399687,848.6933345235905,-9.310320160428034,-14.130783654211825,16.92220754428372
1111,208,9,90,422.06138990407953,261.7971164817696,436.51,271.756,1166.1388980556665,805.5691644773136,-14.448610095920458,-9.95888351823038,17.54826756787163
1112,208,9,91,422.8120042292486,259.0849245164604,437.522,273.759,1482.9512783855032,1218.8390470955976,-14.70999577075139,-14.674075483539639,20.777691567451445
1113,208,9,92,426.55166318468275,258.27371798837925,437.80800000000005,273.95799999999997,1133.2417852979688,1013.9392855075866,-11.256336815317297,-15.684282011620724,19.305486803494933
