Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Final Position x Error,Final Position y Error,Error_Pixels
3010,7,1,0,487.39826508767214,300.5782870288769,489.764,299.635,-2.3657349123278664,0.9432870288769095,2.5468592607865803
3011,7,1,1,482.2791673480793,301.9207861847047,490.95599999999996,299.954,-8.676832651920677,1.966786184704688,8.896947384680997
3012,7,1,2,480.2140339771353,305.3696202203529,487.26599999999996,302.817,-7.05196602286469,2.5526202203528783,7.499739647280591
3013,7,1,3,475.87789558313426,307.6610841381613,487.452,303.427,-11.574104416865737,4.234084138161279,12.324259066635198
3014,7,1,4,472.779441557912,307.9723946073366,486.775,304.459,-13.995558442087997,3.513394607336579,14.429816276472906
3015,7,1,5,474.29956297297184,312.82662699296674,486.224,306.291,-11.924437027028148,6.5356269929667405,13.598037307007043
3016,7,1,6,470.1623534601067,311.5310863983789,484.106,306.418,-13.94364653989328,5.113086398378869,14.851563262726414
3017,7,1,7,471.7333510421964,313.5144352829875,482.32,308.517,-10.586648957803618,4.99743528298751,11.706899485492002
3018,7,1,8,469.2152571659546,314.82341510984554,483.385,308.381,-14.169742834045394,6.4424151098455695,15.565549281363229
3019,7,1,9,468.87061739768654,318.1435121328635,482.483,308.381,-13.61238260231346,9.762512132863549,16.751226917932733
3020,7,1,10,467.48150263586274,318.8210478412277,479.405,313.052,-11.923497364137233,5.769047841227689,13.245818298125693
3021,7,1,11,465.4481870212385,320.135729200861,479.12699999999995,310.348,-13.67881297876147,9.787729200861008,16.819915796974744
3022,7,1,12,465.4900399249904,321.98990146942475,479.35400000000004,313.91700000000003,-13.86396007500963,8.072901469424721,16.043102165619366
3023,7,1,13,463.8874865393007,323.50484887125725,478.39099999999996,315.35,-14.503513460699253,8.15484887125723,16.63891411173607
3024,7,1,14,461.7988830319887,322.9624027868206,475.963,315.786,-14.164116968011342,7.176402786820574,15.878380472900659
3025,7,1,15,459.03264172801295,324.4780720788148,476.86800000000005,318.67400000000004,-17.835358271987104,5.804072078814784,18.755992572674373
3026,7,1,16,457.2518657263274,326.77495740774884,475.49300000000005,320.272,-18.24113427367263,6.502957407748852,19.36562507736711
3027,7,1,17,454.0334905469576,326.5841036241143,474.93,322.76099999999997,-20.896509453042427,3.82310362411431,21.243357282732113
