Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Variance x,Variance y,Final Position x Error,Final Position y Error,Error_Pixels
1011,204,1,0,317.2316516304451,255.44671274546982,268.38599999999997,133.564,27758.02888544947,36564.93573026455,48.84565163044516,121.88271274546983,131.30610552977924
1012,204,1,1,279.3073026859887,165.75617076720414,267.138,133.564,9052.156897396377,10768.584954023103,12.169302685988725,32.192170767204146,34.41551665409145
1013,204,1,2,272.34066242367754,142.99015493885594,265.89,133.564,2813.421768747342,2515.81610022327,6.4506624236775565,9.426154938855944,11.42205947434892
1014,204,1,3,273.18538139642567,139.864617444574,265.724,135.063,948.0419886119241,769.9575017320333,7.461381396425679,4.8016174445740205,8.872865513855418
1015,204,1,4,271.6959042419767,140.49341745181005,264.473,135.063,532.7703893883585,548.078182321077,7.222904241976664,5.430417451810058,9.036580071558474
1016,204,1,5,272.9215738319342,141.00335579991477,263.223,135.063,570.3010029995452,615.4792593331937,9.698573831934198,5.940355799914784,11.373221241278127
1017,204,1,6,273.6902325377719,142.23499139698512,260.722,135.063,518.8111021561934,544.4841398435653,12.96823253777194,7.171991396985135,14.819329126251148
1018,204,1,7,273.0234774440463,145.9375741418878,259.29400000000004,136.566,591.3864029940763,481.60017095923615,13.729477444046267,9.371574141887805,16.623024778405263
1019,204,1,8,274.2558622169099,147.02355080650622,258.041,136.566,675.2598808167699,616.9206913963121,16.21486221690992,10.45755080650622,19.29461390088
1020,204,1,9,274.7140388397632,148.36096920332136,255.535,136.566,653.4000145882478,644.1152154599122,19.179038839763194,11.794969203321358,22.515701839481807
1021,204,1,10,274.83007387331617,151.3238030917838,254.282,136.566,605.9617357657482,682.9263850401475,20.548073873316156,14.757803091783785,25.298539325406143
1022,204,1,11,276.3882040474766,152.9601013503459,253.02900000000002,136.566,636.8211326922911,562.5057274777181,23.359204047476595,16.394101350345892,28.538026785625174
1023,204,1,12,275.68976612487427,153.23147808655193,251.77599999999998,136.566,489.0398568230678,567.1989568763163,23.913766124874286,16.66547808655193,29.14800799589103
1024,204,1,13,275.9349525321592,154.4632366572028,251.77599999999998,136.566,582.346365961225,513.0199225328083,24.15895253215919,17.897236657202797,30.06602846095647
1025,204,1,14,277.19214861133247,155.41588966278903,250.329,138.07399999999998,560.0608987796033,595.021620197476,26.863148611332463,17.341889662789043,31.974519392648936
1026,204,1,15,279.0152330524613,157.27301348079232,250.329,138.07399999999998,505.4858456657082,529.7179433816106,28.68623305246132,19.19901348079233,34.518141395152924
1027,204,1,16,280.9141090564072,159.92044709349727,249.074,138.07399999999998,472.54201294796223,523.9423041355883,31.840109056407186,21.84644709349729,38.61424342561795
1028,204,1,17,279.9005355981024,162.10371532874723,247.81900000000002,138.07399999999998,585.3403589356777,667.6776733594713,32.08153559810239,24.029715328747244,40.083065565310015
