Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Variance x,Variance y,Final Position x Error,Final Position y Error,Error_Pixels
1011,199,4,0,495.39847776033895,293.1615657298489,669.206,226.40400000000002,38438.29055075289,34705.198570749926,-173.80752223966107,66.75756572984889,186.18707626810559
1012,199,4,1,618.7511694165577,243.89254787873745,671.9680000000001,226.40400000000002,14190.306678213257,12405.667750669718,-53.2168305834424,17.48854787873742,56.016786450614084
1013,199,4,2,661.3902395845478,230.65573641892502,673.883,228.167,2223.4664633889765,2467.6178824100875,-12.492760415452267,2.488736418925015,12.73824445364332
1014,199,4,3,669.9703139145829,227.93919150630393,675.2660000000001,228.167,733.4858526191612,771.6690229729012,-5.295686085417174,-0.2278084936960738,5.300583724938334
1015,199,4,4,671.7492986758135,230.0978542427957,677.188,229.935,640.721899597358,687.319156092978,-5.438701324186468,0.16285424279570293,5.44113899823412
1016,199,4,5,673.7121007676657,231.67933723452958,677.727,231.708,600.2399956871894,681.3883277696054,-4.014899232334301,-0.028662765470414797,4.015001544199325
1017,199,4,6,673.4910484983666,232.64963671852652,678.2669999999999,233.485,624.7202310389656,637.8945057851631,-4.775951501633358,-0.8353632814734908,4.848457956710369
1018,199,4,7,673.0797682107894,236.52569311923162,678.806,235.267,586.5947192683013,554.4672757526768,-5.726231789210601,1.2586931192316229,5.8629377339493445
1019,199,4,8,671.3808609558257,238.35090712858704,679.346,237.053,611.1567856124303,602.4115905483274,-7.965139044174293,1.2979071285870418,8.07019224724336
1020,199,4,9,667.8770986549446,242.87467619954393,679.885,238.845,625.1663423945304,593.2358721349175,-12.007901345055416,4.029676199543928,12.666016934528173
1021,199,4,10,666.7984416675496,245.66436951228798,679.885,238.845,733.1056877081118,637.6436535062902,-13.086558332450409,6.819369512287977,14.756754708734233
1022,199,4,11,665.5830621840672,247.08455669846487,679.885,238.845,630.0371016196177,633.4538728989617,-14.301937815932774,8.239556698464867,16.505626915631687
1023,199,4,12,667.0610968977418,246.08717989223476,680.425,240.64,453.3448584837001,572.1813368113,-13.363903102258178,5.447179892234772,14.431412782708163
1024,199,4,13,666.8717721411657,249.32308113115005,679.0260000000001,240.64,518.9192777667099,539.171821121552,-12.15422785883436,8.683081131150061,14.937240467188024
1025,199,4,14,667.709779849238,252.63589612680755,679.563,242.44099999999997,645.5102695233113,621.675229169904,-11.853220150762013,10.194896126807578,15.634408686574199
1026,199,4,15,667.3599118751307,257.55565262162514,679.563,242.44099999999997,781.4705959228063,664.783758839906,-12.203088124869282,15.114652621625169,19.425964162834397
1027,199,4,16,667.2435805163796,261.6786927159549,679.563,242.44099999999997,751.9717646239889,686.6669286512467,-12.319419483620436,19.23769271595495,22.844187826379667
1028,199,4,17,669.2150631421393,263.16367447996043,678.696,244.24599999999998,559.0130372048727,657.4453028694937,-9.480936857860684,18.917674479960453,21.160495538443524
1029,199,4,18,670.3847741176453,264.4213839680074,678.696,244.24599999999998,554.8960845359132,595.6158884079072,-8.311225882354734,20.175383968007395,21.82023359004328
1030,199,4,19,669.7838951883969,265.8846149096175,679.2310000000001,246.05599999999998,585.7331164233983,675.9450737320451,-9.447104811603253,19.8286149096175,21.96410158771177
1031,199,4,20,671.7349826905148,266.16845105646024,679.2310000000001,246.05599999999998,600.0005424056491,626.9915050439075,-7.496017309485296,20.11245105646026,21.463945653178786
1032,199,4,21,669.3301413782688,268.01490661014014,677.825,246.05599999999998,669.5849578180278,652.1691268607169,-8.494858621731282,21.95890661014016,23.54477017335399
1033,199,4,22,671.7774848993182,270.7696767948687,677.825,246.05599999999998,629.264599584769,557.2865902893741,-6.047515100681835,24.713676794868718,25.442842993938537
1034,199,4,23,673.787140374558,271.40507033149123,678.357,247.87,772.7934566677326,724.004539836946,-4.56985962544195,23.535070331491227,23.974635607334744
1035,199,4,24,675.8359718449708,272.3101736739718,678.357,247.87,596.9187833596721,642.3191796291062,-2.521028155029171,24.4401736739718,24.56985291312005
1036,199,4,25,675.5696722006136,251.46082698380593,677.4789999999999,249.68900000000002,8772.701621194661,9093.701933077788,-1.9093277993863467,1.7718269838059086,2.6047847331501797
1037,199,4,26,680.2668837783062,251.80336669746083,677.4789999999999,249.68900000000002,4337.075129732516,4536.738385726295,2.787883778306309,2.1143666974608095,3.4989773495515504
1038,199,4,27,678.0653947658792,252.4562804599463,678.0089999999999,251.513,1790.6499686796183,1603.5875091430512,0.05639476587930403,0.9432804599462941,0.9449647589910819
1039,199,4,28,677.1308689793328,254.26014926798766,677.1239999999999,253.34099999999998,745.5783307854099,914.5725964112671,0.006868979332921299,0.9191492679876774,0.919174934231433
1040,199,4,29,676.4859475216698,257.8609561032783,677.6519999999999,255.174,656.4991731323836,685.6161267001056,-1.1660524783301298,2.686956103278277,2.929063243285167
1041,199,4,30,676.5292431569795,259.4553784046967,677.6519999999999,255.174,621.2453402243635,638.4381881642505,-1.1227568430203974,4.28137840469671,4.426147757672859
1042,199,4,31,676.7630195854754,260.4598304698392,678.18,257.012,577.9783974446743,601.369114840078,-1.4169804145245735,3.4478304698391753,3.727649184660174
1043,199,4,32,675.266116497575,261.65289918346883,677.285,258.85400000000004,517.0473629935971,419.416607140585,-2.0188835024249556,2.798899183468791,3.451047266495479
1044,199,4,33,675.951757755451,262.20207132322844,677.285,258.85400000000004,524.6348529869033,530.3962914212404,-1.3332422445489556,3.348071323228396,3.6037642081682146
1045,199,4,34,677.8831523713981,263.227016749795,677.811,260.70099999999996,575.5278054022403,668.2975059830528,0.07215237139803321,2.5260167497950192,2.527047008851112
1046,199,4,35,677.9827152314182,263.98503678454944,677.811,260.70099999999996,577.3758059649299,637.2093066380093,0.1717152314181476,3.284036784549471,3.2885230306286464
1047,199,4,36,680.4569193163942,266.19106141024105,678.336,262.552,575.0106073809761,690.5956181780588,2.120919316394179,3.639061410241027,4.212014564808551
1048,199,4,37,679.9887044953801,268.96510398767816,676.91,262.552,610.6102925376302,667.1624939022619,3.0787044953801797,6.4131039876781415,7.113812207715875
1049,199,4,38,679.7818447358289,267.8404419735033,677.433,264.408,637.7850632642094,638.0389115121109,2.3488447358289477,3.4324419735032734,4.159174136111448
1050,199,4,39,684.100040252463,267.6228728315942,677.433,264.408,569.4548068322288,629.4828023010965,6.667040252463039,3.214872831594164,7.401677718685454
1051,199,4,40,683.9138997049985,268.4435311706231,677.956,266.269,618.0143494777495,557.8527986947967,5.957899704998454,2.1745311706230837,6.342330384553619
1052,199,4,41,685.1566987858307,270.990163429417,677.045,268.135,622.8473078527442,669.7390169199601,8.111698785830754,2.8551634294170185,8.599512509481482
1053,199,4,42,686.2015600814491,274.33348161911056,678.087,271.879,659.1251459071087,679.7766407465494,8.114560081449099,2.4544816191105383,8.47765093254014
1054,199,4,43,687.7775852445928,278.1981374016991,678.6080000000001,273.759,776.1629133684356,762.9626606522849,9.169585244592781,4.439137401699099,10.18760199600561
1055,199,4,44,688.9739343622143,281.65799765075093,678.6080000000001,273.759,696.5022448647908,808.296552078537,10.365934362214261,7.898997650750914,13.032526964802445
1056,199,4,45,688.6196176751328,286.22958025305184,677.1669999999999,273.759,546.5531047839133,631.1020718797517,11.452617675132842,12.470580253051821,16.931562936142996
1057,199,4,46,689.7057724670341,287.03524125806797,677.686,275.643,546.9285881707206,536.9003001806409,12.019772467034045,11.392241258067997,16.560739447298133
1058,199,4,47,688.6246479473216,288.4269017545637,677.686,275.643,590.6707490934482,605.5488385956277,10.938647947321556,12.783901754563715,16.825045705310263
1059,199,4,48,690.9969215673929,289.67007946895495,677.686,275.643,535.4092890982441,556.3143673929217,13.310921567392825,14.02707946895498,19.33751771561339
1060,199,4,49,692.2488502964007,289.77472044072294,678.204,277.531,600.2475773931255,637.4071070231994,14.044850296400796,12.243720440722939,18.632404838852292
