Time,PedID,GateID,Iterations,Final x,Final y,Actual x,Actual y,Variance x,Variance y,Final Position x Error,Final Position y Error,Error_Pixels
1011,222,5,0,315.9868325335053,481.8653094670529,287.45,568.034,24198.496285281974,32567.423280803232,28.536832533505333,-86.1686905329471,90.77110795406287
1012,222,5,1,294.39729714683165,551.9866019148782,288.86400000000003,567.4119999999999,5925.529456113099,7500.033844562263,5.5332971468316146,-15.425398085121742,16.387808987159094
1013,222,5,2,288.1555713069023,563.1863733085036,289.732,566.94,1037.4741256836598,1240.5936261945094,-1.5764286930977391,-3.7536266914964926,4.071221040859456
1014,222,5,3,288.95427016075445,561.1820448936402,290.125,566.604,732.3715391662122,712.494424477875,-1.1707298392455527,-5.42195510635986,5.546909547836676
1015,222,5,4,289.3727796715878,559.1532204748496,290.506,566.261,759.4101558209044,641.1215787221978,-1.1332203284121647,-7.107779525150363,7.1975494503944395
1016,222,5,5,289.36820596086005,557.0109913595161,291.33099999999996,565.793,715.0655441535607,678.0249964723447,-1.962794039139908,-8.782008640483923,8.998679692133587
1017,222,5,6,287.14140052383084,554.7471497270369,292.118,565.629,534.6723517202555,557.9074926976276,-4.976599476169156,-10.881850272963106,11.96583501931204
1018,222,5,7,286.2209229904683,555.7063698145495,292.991,565.002,468.3812606245413,528.0645734944869,-6.77007700953169,-9.295630185450477,11.499681876454131
1019,222,5,8,286.3220321902036,552.5720611386563,293.596,564.703,544.42783119082,544.9693236040974,-7.2739678097964315,-12.13093886134368,14.144620368027308
1020,222,5,9,286.80936128739313,554.5106890424889,293.892,564.135,611.8392300142697,577.295154410749,-7.082638712606865,-9.624310957511057,11.949524364600661
1021,222,5,10,288.6624366917229,552.0751458262994,294.557,563.73,679.25936393389,642.064910793023,-5.8945633082771,-11.654854173700642,13.060685372732701
1022,222,5,11,291.46841517776386,548.0597456228712,294.987,562.81,546.2099655670628,637.1254228896687,-3.518584822236164,-14.750254377128726,15.164116965431118
1023,222,5,12,293.0592384006443,548.5175340093108,295.746,562.466,685.7446362957758,633.8614933825014,-2.686761599355691,-13.948465990689215,14.204872100275525
1024,222,5,13,292.5746907362514,547.382624271747,296.36400000000003,561.837,574.1679528971027,627.5478097479438,-3.7893092637486347,-14.454375728253012,14.942819091116677
1025,222,5,14,292.87345671643413,544.5644460573138,296.376,561.368,518.8018357464899,591.866462230861,-3.502543283565842,-16.80355394268622,17.16470898553243
1026,222,5,15,293.0716050758018,543.3826493517782,296.847,561.012,543.3087014865555,616.0783100745072,-3.7753949241981672,-17.629350648221703,18.029076823609586
1027,222,5,16,293.8779848658233,540.4240312991773,297.437,560.587,552.2801079566688,542.3830653638632,-3.559015134176718,-20.162968700822717,20.474664723888775
1028,222,5,17,296.30428684842013,539.0719014761185,297.89599999999996,560.126,504.8227393408892,539.8227178211114,-1.5917131515798246,-21.05409852388152,21.11418043425371
1029,222,5,18,299.4590751622343,536.8915479883736,298.45,559.746,551.8638414432197,525.3705178922079,1.0090751622342964,-22.854452011626336,22.876717628077007
1030,222,5,19,302.2528295933513,536.5342859913985,298.92400000000004,559.297,531.5647582863749,610.9857719659688,3.3288295933512586,-22.762714008601506,23.00483113389347
1031,222,5,20,303.86444236436887,534.1253339713046,299.373,558.497,457.37652892224634,509.8820964172842,4.491442364368879,-24.37166602869536,24.782073350038953
1032,222,5,21,306.7864251100319,533.9037155024669,300.347,558.529,400.14817417730546,476.83597632587816,6.439425110031948,-24.62528449753313,25.453306903664906
1033,222,5,22,308.5383266871777,530.6135312463575,300.87,557.747,416.9722911125363,490.96955684259495,7.668326687177682,-27.133468753642433,28.196247281973033
1034,222,5,23,310.3622770138833,531.2659876727312,301.621,556.825,568.421044775827,509.33625673067354,8.741277013883291,-25.559012327268874,27.012460735351873
1035,222,5,24,310.7511164145163,530.5477993516595,302.335,556.322,540.2182026877769,471.9999920265027,8.416116414516296,-25.774200648340525,27.113473303204955
1036,222,5,25,303.0648844505478,555.6185670484708,302.856,555.735,8772.70162119466,9093.701933077788,0.20888445054782778,-0.11643295152919109,0.2391429402731071
1037,222,5,26,305.8387489539555,553.9687532712722,303.296,555.063,4167.062397989515,4500.476445180716,2.5427489539554813,-1.0942467287277395,2.7682030536384166
1038,222,5,27,304.10181199582394,557.3052345297017,303.415,554.3380000000001,1475.3530626346549,1378.3039677290217,0.6868119958239163,2.9672345297016136,3.0456840728908814
1039,222,5,28,303.9888984794393,556.6445778111921,304.012,553.621,823.5512408121613,730.256372506508,-0.023101520560715016,3.0235778111921263,3.0236660630078824
1040,222,5,29,304.90306458637184,555.5261540456092,304.671,553.174,671.9045392161348,723.3691699471331,0.23206458637184824,2.352154045609268,2.363574121224884
1041,222,5,30,304.018177225397,552.9509235446455,305.543,553.058,575.7796004523823,656.8514472832998,-1.5248227746030238,-0.10707645535444499,1.5285777249585106
1042,222,5,31,303.4288052032634,554.765361022634,306.598,552.567,598.220847054123,584.3878287957774,-3.169194796736633,2.1983610226340033,3.857017869481417
1043,222,5,32,304.1095536311836,554.9696798149554,307.645,552.038,486.9639023878904,533.75554386771,-3.5354463688163946,2.9316798149553733,4.592834371517636
1044,222,5,33,304.33490691126656,555.7833941670359,307.85200000000003,551.7719999999999,552.7660337315126,475.1027400768398,-3.517093088733475,4.011394167035974,5.334906461986659
1045,222,5,34,304.32361147482135,554.0038935736953,308.552,551.276,598.499100573936,498.0738389821133,-4.228388525178673,2.7278935736953827,5.0319651101007485
1046,222,5,35,305.52014068888906,552.3822093210998,309.221,550.581,645.315727453124,556.4917076417258,-3.7008593111109462,1.8012093210998046,4.115909943020305
1047,222,5,36,306.3084375360683,552.2170455443389,309.936,550.055,615.7832747059323,646.3262142191132,-3.6275624639316675,2.16204554433898,4.222990689727131
1048,222,5,37,308.5413078467458,550.7795620607504,310.903,549.36,585.1662318657795,607.7789796612107,-2.361692153254239,1.4195620607504225,2.755493834336167
1049,222,5,38,310.52353663382036,549.0706138370138,311.526,548.634,745.4996292687226,657.5991481504028,-1.0024633661796543,0.4366138370137378,1.0934186952874467
1050,222,5,39,313.0767475522062,547.8752419432274,311.868,548.45,546.1137960761037,562.8194479679339,1.208747552206205,-0.57475805677268,1.338438444154082
1051,222,5,40,316.10008490952663,547.8642034336026,312.409,547.366,570.3415986791446,522.4344775106796,3.691084909526637,0.49820343360261177,3.7245556071280093
1052,222,5,41,318.6824963239068,548.1247693418009,312.89,546.898,610.7758498765472,539.0954732849824,5.792496323906789,1.226769341800832,5.920977679442485
1053,222,5,42,321.6594874884752,547.923094336188,313.557,546.395,692.7268476562983,634.0237404540169,8.102487488475163,1.528094336188019,8.245324481255206
